1711;1-uvod;2.00
1711;2-vstup;5.00
1711;27-1-1;8.00
1711;27-1-2;5.70
1711;27-1-3;7.10
1711;27-1-4;4.00
1711;27-1-6;7.60
1711;27-1-7;13.80
1711;27-2-1;8.70
1711;27-2-2;6.80
1711;27-2-3;0.00
1711;27-2-5;12.00
1711;27-2-7;11.00
1711;27-3-1;11.20
1711;27-3-2;9.00
1711;27-3-5;10.00
1711;27-3-6;6.30
1711;27-3-7;9.80
1711;27-4-1;9.60
1711;27-4-5;6.00
1711;27-5-3;9.00
1711;28-1-1;10.00
1711;28-1-3;4.30
1711;28-1-4;2.90
1711;28-1-7;6.30
1711;28-1-8;8.00
1711;28-2-3;1.40
1711;28-4-3;10.00
1711;28-4-4;0.00
1711;28-5-1;6.00
1711;28-5-5;7.00
1711;28-Z1-1;8.00
1711;28-Z1-2;0.00
1711;28-Z1-3;10.00
1711;28-Z1-4;12.00
1711;28-Z3-1;8.00
1711;28-Z3-2;10.00
1711;29-3-3;5.70
1711;29-4-1;6.40
1711;29-4-2;6.30
1711;29-5-1;7.30
1711;29-Z3-1;8.00
1711;29-Z3-2;2.00
1711;3-podminky;5.00
1711;4-seznamy;5.00
1711;5-dalsi;7.00
1711;6-funkce;8.00
1711;7-rekurze;9.00
1711;8-io;10.00
1714;30-1-1;6.80
1714;30-1-2;10.00
1714;30-1-4;15.00
1714;30-1-7;15.00
1714;30-2-1;11.00
1714;30-2-3;9.70
1714;30-2-4;10.00
1714;30-3-7;12.00
1714;30-4-5;10.00
1714;30-5-1;10.10
1714;30-5-2;11.00
1714;30-5-4;10.00
1714;30-5-5;10.30
1714;30-5-6;10.90
1714;31-1-1;12.00
1714;31-1-6;13.40
1714;31-2-4;8.00
1714;31-2-6;13.80
1714;31-3-3;9.00
1717;27-1-1;8.00
1717;27-1-2;6.70
1717;27-1-3;10.00
1717;27-1-4;1.00
1717;27-1-5;2.50
1717;27-1-6;7.60
1717;27-1-7;14.00
1717;27-2-1;9.00
1717;27-2-2;5.70
1717;27-2-3;10.00
1717;27-2-5;12.00
1717;27-2-7;11.40
1717;27-3-5;2.00
1718;27-1-4;0.00
1719;27-Z1-1;8.00
1719;27-Z1-2;10.00
1719;27-Z1-3;10.00
1719;27-Z1-4;12.00
1723;27-1-1;8.00
1723;27-1-3;9.80
1723;27-1-4;2.00
1723;27-1-5;10.00
1723;27-1-6;7.60
1723;27-1-7;13.90
1723;27-2-1;8.70
1723;27-2-2;9.00
1723;27-2-3;10.00
1723;27-2-4;7.30
1723;27-2-5;12.00
1723;27-2-6;13.10
1723;27-2-7;11.40
1723;27-3-3;0.00
1723;27-3-7;6.00
1726;30-Z1-1;8.00
1726;30-Z1-2;10.00
1726;30-Z1-3;10.00
1726;30-Z1-4;12.00
1726;30-Z1-5;9.00
1726;30-Z1-6;3.00
1726;30-Z2-1;8.00
1726;30-Z2-2;10.00
1726;30-Z2-3;10.00
1726;30-Z2-4;8.00
1726;30-Z2-5;11.00
1726;30-Z2-6;4.00
1726;30-Z3-1;8.00
1726;30-Z3-2;10.00
1726;30-Z3-3;10.00
1726;30-Z3-4;12.00
1726;30-Z3-5;11.00
1726;30-Z3-6;14.00
1726;30-Z4-1;8.00
1726;30-Z4-2;10.00
1726;30-Z4-3;10.00
1726;30-Z4-4;12.00
1726;30-Z4-5;12.00
1726;30-Z4-6;13.00
1726;31-Z1-1;8.00
1726;31-Z1-2;10.00
1726;31-Z1-3;10.00
1726;31-Z1-4;8.00
1726;31-Z1-5;8.00
1726;31-Z1-6;2.00
1726;31-Z2-1;8.00
1726;31-Z2-2;10.00
1726;31-Z2-3;10.00
1726;31-Z2-4;12.00
1726;31-Z2-5;7.00
1726;31-Z2-6;7.00
1726;31-Z3-1;8.00
1726;31-Z3-2;10.00
1726;31-Z3-3;10.00
1726;31-Z3-4;12.00
1726;31-Z3-5;4.00
1726;31-Z3-6;14.00
1726;31-Z4-1;8.00
1726;31-Z4-2;10.00
1726;31-Z4-3;10.00
1726;31-Z4-4;12.00
1726;31-Z4-5;12.00
1726;31-Z4-6;13.00
1726;32-1-1;9.00
1726;32-1-2;7.60
1726;32-1-3;10.80
1726;32-1-4;2.50
1726;32-1-5;2.50
1726;32-1-6;11.40
1726;32-2-1;8.10
1726;32-2-2;10.00
1726;32-2-3;0.00
1726;32-2-5;7.10
1726;32-3-1;12.00
1726;32-3-2;4.10
1726;32-3-3;6.80
1726;32-3-4;11.00
1726;32-3-5;10.00
1726;32-4-4;5.10
1726;32-Z1-1;8.00
1726;32-Z1-2;10.00
1726;32-Z1-3;10.00
1726;32-Z1-4;12.00
1726;32-Z1-5;12.00
1726;32-Z1-6;12.00
1726;32-Z2-1;8.00
1726;32-Z2-2;3.00
1726;32-Z2-3;6.00
1726;32-Z2-4;12.00
1726;32-Z2-5;11.00
1726;32-Z2-6;14.00
1726;33-Z3-1;8.00
1726;33-Z3-2;10.00
1726;33-Z3-3;12.00
1726;33-Z3-4;7.00
1726;33-Z4-1;8.00
1726;33-Z4-2;10.00
1726;33-Z4-3;12.00
1730;27-Z1-1;8.00
1730;27-Z1-2;10.00
1730;28-1-2;8.00
1730;28-1-3;6.00
1730;28-2-2;2.10
1730;28-Z1-1;8.00
1730;28-Z1-2;8.00
1730;28-Z1-3;10.00
1730;28-Z1-4;1.50
1734;27-Z1-1;8.00
1734;27-Z1-2;10.00
1734;27-Z3-1;8.00
1734;27-Z3-2;10.00
1734;27-Z3-3;10.00
1734;27-Z3-4;12.00
1734;27-Z3-5;10.50
1734;27-Z3-6;1.00
1734;27-Z4-1;8.00
1734;27-Z4-2;10.00
1734;27-Z4-3;10.00
1734;27-Z4-4;12.00
1734;27-Z4-5;11.00
1734;27-Z4-6;4.00
1734;28-1-1;10.00
1734;28-1-2;6.50
1734;28-1-4;3.60
1734;28-3-5;1.80
1735;27-Z4-1;8.00
1735;27-Z4-2;10.00
1735;27-Z4-3;0.00
1735;27-Z4-6;9.00
1735;28-1-1;9.70
1735;29-1-1;7.70
1737;27-Z1-1;8.00
1737;27-Z1-2;10.00
1737;27-Z1-3;10.00
1737;27-Z1-4;10.00
1740;1-uvod;2.00
1740;2-vstup;1.00
1740;30-1-1;7.00
1740;30-1-7;9.60
1740;30-2-1;8.90
1740;30-2-4;10.00
1740;30-2-6;6.70
1740;30-2-7;12.00
1740;30-3-1;9.00
1741;27-1-1;8.00
1741;27-1-3;10.00
1741;27-1-4;4.00
1741;27-1-5;10.00
1741;27-1-6;10.70
1741;27-1-7;14.00
1741;27-2-1;9.00
1741;27-2-3;10.00
1741;27-2-5;12.00
1741;27-2-6;6.20
1741;27-2-7;11.40
1741;27-3-1;11.20
1741;27-3-2;8.10
1741;27-3-4;4.10
1741;27-3-5;2.00
1741;27-3-6;2.20
1741;27-3-7;13.70
1741;27-4-3;9.10
1741;27-4-5;5.00
1741;27-4-6;11.00
1741;27-4-7;11.30
1741;27-5-3;9.00
1741;27-5-6;9.60
1741;27-5-7;10.40
1741;27-Z1-1;8.00
1741;27-Z1-2;10.00
1741;27-Z1-3;10.00
1741;27-Z1-4;12.00
1741;27-Z1-5;8.00
1741;27-Z1-6;14.00
1741;27-Z2-1;8.00
1741;27-Z2-2;10.00
1741;27-Z2-3;10.00
1741;27-Z2-4;12.00
1741;27-Z2-5;10.00
1741;27-Z2-6;14.00
1741;27-Z3-1;8.00
1741;27-Z3-2;10.00
1741;27-Z3-3;10.00
1741;27-Z3-4;12.00
1741;27-Z3-5;12.00
1741;27-Z3-6;5.00
1741;27-Z4-1;8.00
1741;27-Z4-2;10.00
1741;27-Z4-3;2.00
1742;27-Z1-1;8.00
1742;27-Z1-2;10.00
1742;27-Z1-3;8.00
1742;27-Z1-4;12.00
1742;27-Z1-5;4.00
1742;27-Z1-6;2.00
1742;27-Z2-1;8.00
1742;27-Z2-2;9.00
1742;27-Z2-3;10.00
1742;27-Z2-4;12.00
1742;27-Z2-5;4.00
1742;27-Z3-1;8.00
1742;27-Z3-2;10.00
1742;27-Z3-3;10.00
1742;27-Z3-4;12.00
1742;27-Z3-5;9.50
1742;27-Z3-6;4.00
1742;27-Z4-1;8.00
1742;27-Z4-2;10.00
1742;28-Z1-1;8.00
1742;28-Z1-2;10.00
1742;28-Z1-3;7.00
1742;28-Z1-4;6.00
1742;28-Z2-1;8.00
1742;28-Z2-2;10.00
1742;28-Z3-1;8.00
1742;28-Z3-2;10.00
1742;28-Z3-3;10.00
1742;28-Z3-4;10.00
1742;28-Z4-1;8.00
1742;28-Z4-2;10.00
1742;28-Z4-3;10.00
1742;29-1-1;7.20
1742;29-Z1-1;8.00
1742;29-Z1-2;10.00
1742;29-Z1-3;10.00
1742;29-Z1-4;12.00
1742;29-Z2-1;8.00
1742;29-Z2-2;10.00
1742;29-Z2-3;10.00
1742;29-Z2-4;12.00
1742;29-Z3-1;8.00
1742;29-Z3-2;10.00
1742;29-Z4-1;8.00
1742;29-Z4-2;1.00
1742;30-1-4;13.20
1745;27-Z1-1;8.00
1745;27-Z1-2;10.00
1745;27-Z1-3;10.00
1745;27-Z1-4;1.00
1745;27-Z2-1;8.00
1745;27-Z2-2;10.00
1745;27-Z2-3;10.00
1745;27-Z2-4;12.00
1745;27-Z3-1;7.30
1749;27-Z1-1;8.00
1749;27-Z1-2;10.00
1749;27-Z1-3;10.00
1749;27-Z1-4;1.00
1749;27-Z2-1;8.00
1749;27-Z2-2;10.00
1749;27-Z2-3;10.00
1749;27-Z2-4;12.00
1749;27-Z3-1;8.00
1749;27-Z3-2;0.00
1749;27-Z3-3;10.00
1749;27-Z3-4;12.00
1749;27-Z4-1;8.00
1749;27-Z4-2;10.00
1749;28-Z1-1;0.00
1749;28-Z1-2;10.00
1749;28-Z1-3;10.00
1749;28-Z2-1;8.00
1749;28-Z2-2;10.00
1749;28-Z2-3;0.50
1749;28-Z3-1;8.00
1749;28-Z3-2;10.00
1749;28-Z3-3;2.00
1750;27-Z1-1;8.00
1750;27-Z1-2;2.00
1752;27-1-1;7.80
1752;27-1-2;8.50
1752;27-1-6;4.70
1752;27-2-1;5.50
1752;27-2-2;9.20
1752;27-2-4;6.00
1752;27-2-5;0.00
1752;27-2-6;4.50
1753;27-Z1-1;8.00
1753;27-Z1-2;10.00
1755;27-Z1-1;8.00
1755;27-Z1-2;10.00
1755;27-Z1-3;10.00
1755;27-Z1-4;12.00
1762;27-Z1-1;8.00
1762;27-Z1-2;10.00
1762;27-Z1-3;10.00
1762;27-Z1-4;0.00
1762;27-Z2-1;8.00
1762;27-Z2-2;10.00
1762;27-Z2-3;10.00
1762;28-Z3-1;8.00
1763;27-Z1-1;8.00
1763;27-Z1-2;10.00
1763;27-Z1-3;10.00
1763;27-Z2-1;0.00
1765;27-1-1;7.40
1765;27-1-2;9.00
1765;27-1-3;4.50
1765;27-1-5;0.00
1765;27-1-6;11.80
1765;27-1-7;13.50
1765;27-2-1;9.00
1765;27-2-2;9.00
1765;27-2-3;0.00
1765;27-2-5;12.00
1765;27-2-6;2.50
1765;27-2-7;11.40
1765;27-3-1;2.30
1765;27-3-3;1.20
1765;27-3-6;7.10
1765;27-3-7;12.70
1766;27-Z1-1;8.00
1766;27-Z1-2;10.00
1766;27-Z1-3;0.00
1766;27-Z1-5;6.00
1766;27-Z1-6;3.00
1766;27-Z2-1;8.00
1766;27-Z2-2;10.00
1766;27-Z2-3;10.00
1766;27-Z2-4;10.75
1766;27-Z2-5;5.00
1766;27-Z3-1;8.00
1766;27-Z3-2;10.00
1766;27-Z3-3;10.00
1766;27-Z3-4;12.00
1766;27-Z4-1;8.00
1766;27-Z4-2;10.00
1769;27-2-5;0.00
1769;27-5-7;6.60
1769;27-Z1-2;0.00
1769;27-Z1-3;8.00
1769;27-Z1-4;0.00
1769;27-Z1-6;1.00
1769;27-Z2-1;8.00
1769;27-Z2-2;1.00
1769;27-Z2-3;0.00
1769;27-Z3-1;6.00
1769;27-Z3-2;0.00
1769;27-Z4-1;8.00
1769;27-Z4-2;2.00
1769;27-Z4-3;1.00
1769;27-Z4-5;2.00
1769;28-Z1-1;0.00
1769;28-Z4-3;7.00
1769;28-Z4-4;0.00
1769;29-Z1-1;8.00
1769;29-Z1-2;10.00
1769;29-Z1-3;6.00
1771;27-Z1-1;2.00
1771;27-Z1-4;1.00
1771;27-Z1-6;8.00
1771;27-Z2-1;5.00
1771;27-Z2-4;0.00
1771;27-Z2-5;6.00
1771;27-Z2-6;6.00
1771;27-Z3-1;8.00
1771;27-Z3-3;10.00
1771;27-Z3-5;11.00
1771;27-Z4-1;1.00
1772;27-Z1-1;2.00
1772;27-Z1-2;0.00
1772;27-Z2-1;1.00
1772;27-Z3-1;4.00
1772;27-Z3-2;3.00
1772;27-Z3-3;0.00
1772;27-Z4-1;8.00
1772;27-Z4-2;2.00
1772;28-Z1-1;8.00
1772;28-Z1-2;6.01
1772;28-Z1-3;10.00
1772;28-Z1-4;12.00
1772;28-Z2-1;8.00
1772;28-Z2-2;10.00
1772;28-Z2-3;1.50
1772;28-Z2-4;1.00
1773;27-Z1-1;8.00
1773;27-Z1-2;10.00
1773;27-Z1-3;10.00
1773;27-Z1-4;12.00
1773;27-Z1-5;3.00
1773;27-Z1-6;3.00
1773;27-Z2-1;8.00
1773;27-Z2-2;10.00
1773;27-Z2-3;10.00
1773;27-Z2-4;12.00
1773;27-Z2-6;11.00
1773;27-Z3-1;7.30
1773;27-Z3-2;10.00
1773;27-Z3-3;10.00
1773;27-Z3-4;12.00
1773;27-Z3-5;12.00
1773;27-Z4-1;8.00
1773;27-Z4-2;10.00
1773;27-Z4-3;2.00
1773;28-1-1;4.80
1773;28-1-5;1.00
1775;27-1-1;7.90
1775;27-1-2;8.50
1775;27-1-3;7.90
1775;27-1-4;3.00
1775;27-1-5;10.00
1775;27-1-6;7.60
1775;27-1-7;14.00
1775;27-2-2;6.80
1775;27-2-3;4.20
1775;27-2-5;12.00
1775;27-2-7;11.40
1775;27-3-3;12.70
1775;27-3-5;10.00
1775;27-3-6;6.30
1775;27-3-7;13.70
1775;27-4-1;6.30
1775;27-4-2;10.60
1775;27-4-3;11.00
1775;27-4-6;11.00
1775;27-4-7;11.90
1775;27-5-1;10.00
1775;27-5-3;9.00
1775;27-5-7;11.90
1777;27-1-1;8.00
1777;27-1-2;5.70
1777;27-1-3;4.50
1777;27-1-4;2.00
1777;27-1-6;10.70
1777;27-1-7;13.40
1777;27-2-1;6.50
1777;27-2-2;6.30
1777;27-2-3;5.70
1777;27-2-5;12.00
1777;27-2-6;6.20
1777;27-2-7;9.30
1777;27-3-2;7.00
1777;27-3-3;0.00
1777;27-3-4;0.00
1777;27-3-5;8.00
1777;27-3-6;3.90
1777;27-3-7;13.00
1778;1-uvod;2.00
1778;2-vstup;5.00
1778;27-1-1;8.00
1778;27-1-3;4.50
1778;27-1-4;4.00
1778;27-1-5;10.00
1778;27-1-6;11.80
1778;27-1-7;13.70
1778;27-2-5;12.00
1778;27-3-7;8.70
1778;27-Z1-1;8.00
1778;27-Z1-2;10.00
1778;27-Z1-3;10.00
1778;27-Z1-4;12.00
1778;28-1-2;8.00
1778;28-1-6;14.00
1778;28-1-8;14.10
1778;28-2-1;9.50
1778;28-2-2;1.70
1778;28-2-3;10.00
1778;28-2-5;10.00
1778;28-2-8;13.10
1778;28-3-2;9.00
1778;28-3-4;10.40
1778;28-3-5;6.70
1778;28-3-7;11.80
1778;28-3-8;13.20
1778;28-4-2;8.00
1778;28-4-3;10.00
1778;28-4-4;12.00
1778;28-4-7;11.00
1778;28-4-8;19.30
1778;28-5-2;2.50
1778;28-5-3;1.30
1778;28-5-4;5.70
1778;28-5-6;3.60
1778;28-5-7;4.80
1778;28-5-8;12.40
1778;28-Z2-1;8.00
1778;28-Z2-2;10.00
1778;28-Z2-3;10.00
1778;28-Z3-1;8.00
1778;28-Z4-1;8.00
1778;28-Z4-3;10.00
1778;3-podminky;5.00
1778;4-seznamy;5.00
1778;5-dalsi;7.00
1778;6-funkce;8.00
1778;7-rekurze;9.00
1778;8-io;10.00
1781;27-Z2-1;8.00
1781;27-Z2-2;1.00
1781;27-Z3-1;6.00
1781;27-Z3-3;6.00
1781;27-Z4-1;8.00
1781;27-Z4-2;0.00
1781;27-Z4-3;0.00
1781;27-Z4-5;1.00
1781;27-Z4-6;2.00
1781;28-Z1-1;2.00
1781;28-Z1-2;10.00
1781;28-Z1-3;10.00
1781;28-Z1-4;12.00
1781;28-Z1-5;12.00
1785;27-Z1-1;8.00
1785;27-Z1-2;10.00
1785;27-Z1-3;10.00
1785;27-Z1-4;12.00
1785;27-Z1-5;5.00
1785;27-Z1-6;4.00
1785;27-Z2-1;1.00
1788;27-Z1-1;8.00
1788;27-Z1-2;10.00
1788;27-Z1-3;10.00
1788;27-Z1-4;12.00
1788;27-Z1-5;8.00
1788;27-Z1-6;11.00
1788;27-Z2-1;8.00
1788;27-Z2-2;10.00
1788;27-Z2-3;10.00
1788;27-Z2-4;12.00
1788;27-Z2-5;10.00
1788;27-Z3-1;8.00
1788;27-Z3-2;10.00
1788;27-Z3-3;10.00
1788;27-Z3-4;12.00
1788;27-Z3-5;9.00
1788;27-Z3-6;8.00
1788;27-Z4-1;8.00
1788;27-Z4-2;10.00
1788;27-Z4-3;10.00
1788;27-Z4-4;12.00
1789;29-Z1-1;2.66
1789;29-Z1-2;3.34
1789;29-Z1-3;3.35
1789;29-Z1-4;2.68
1789;29-Z2-1;8.00
1789;29-Z2-2;10.00
1789;29-Z2-3;3.00
1789;29-Z2-4;12.00
1789;29-Z2-5;12.00
1789;29-Z2-6;8.00
1791;27-Z1-1;8.00
1792;1-uvod;2.00
1792;27-1-5;0.00
1792;28-1-4;2.30
1792;28-1-5;1.00
1792;28-Z1-1;8.00
1792;28-Z1-2;10.00
1792;28-Z1-3;10.00
1792;28-Z1-4;12.00
1793;27-Z1-1;8.00
1793;27-Z1-3;10.00
1793;27-Z1-5;3.00
1794;27-Z3-1;8.00
1794;27-Z3-5;8.00
1794;27-Z4-1;1.00
1794;28-Z3-1;8.00
1795;27-1-1;7.80
1795;27-1-3;6.00
1795;27-1-6;4.70
1795;27-1-7;12.40
1795;27-2-1;5.50
1795;27-2-5;0.00
1795;27-3-6;2.20
1795;28-1-1;3.70
1797;27-Z1-1;8.00
1797;27-Z1-2;10.00
1797;27-Z1-3;10.00
1797;27-Z1-4;12.00
1797;27-Z2-1;8.00
1797;27-Z2-2;10.00
1797;27-Z2-3;10.00
1797;27-Z2-4;12.00
1797;27-Z3-1;8.00
1797;27-Z3-2;10.00
1797;27-Z3-3;10.00
1797;27-Z3-4;12.00
1797;27-Z4-1;8.00
1800;1-uvod;2.00
1800;2-vstup;5.00
1800;29-5-3;8.00
1800;29-5-4;8.10
1800;29-Z1-1;8.00
1800;29-Z1-2;10.00
1800;29-Z1-3;8.00
1800;29-Z1-4;2.00
1800;29-Z1-5;0.00
1800;29-Z1-6;10.00
1800;29-Z2-1;4.00
1800;29-Z2-2;1.00
1800;29-Z2-3;1.00
1800;29-Z2-4;2.00
1800;29-Z2-5;12.00
1800;29-Z3-1;0.00
1800;3-podminky;1.00
1800;30-Z3-4;4.00
1800;4-seznamy;1.00
1804;27-Z1-1;8.00
1805;27-1-1;7.60
1805;27-1-7;9.30
1805;27-2-5;2.00
1806;27-3-5;10.00
1806;27-4-5;1.00
1806;27-5-1;9.60
1806;27-5-3;9.00
1806;27-5-4;4.80
1806;27-Z1-1;8.00
1806;27-Z1-2;10.00
1806;27-Z1-3;10.00
1806;27-Z1-4;12.00
1806;27-Z1-5;7.00
1806;27-Z1-6;11.00
1806;27-Z2-1;8.00
1806;27-Z2-2;10.00
1806;27-Z2-3;10.00
1806;27-Z2-4;12.00
1806;27-Z2-5;6.00
1806;27-Z2-6;8.50
1806;27-Z3-1;8.00
1806;27-Z3-2;10.00
1806;27-Z3-3;10.00
1806;27-Z3-4;12.00
1806;27-Z3-5;12.00
1806;27-Z3-6;4.50
1806;27-Z4-1;8.00
1806;27-Z4-2;10.00
1806;27-Z4-3;10.00
1806;27-Z4-4;12.00
1806;27-Z4-5;10.00
1806;27-Z4-6;10.00
1806;28-1-4;4.30
1806;28-Z1-1;8.00
1806;28-Z1-2;10.00
1806;28-Z1-3;10.00
1806;28-Z1-4;12.00
1807;27-1-4;2.00
1810;27-Z1-1;8.00
1810;27-Z1-2;10.00
1810;27-Z1-3;10.00
1810;27-Z1-4;12.00
1810;27-Z1-5;8.00
1810;27-Z1-6;3.00
1810;27-Z3-1;8.00
1810;27-Z3-2;4.00
1810;27-Z3-3;10.00
1810;27-Z3-4;10.00
1810;27-Z3-5;9.00
1810;27-Z3-6;1.50
1810;27-Z4-1;7.00
1810;27-Z4-2;10.00
1815;27-Z2-1;8.00
1815;27-Z2-2;6.00
1815;27-Z4-1;8.00
1815;27-Z4-2;10.00
1815;28-Z1-1;8.00
1815;28-Z1-3;7.00
1816;1-uvod;2.00
1816;2-vstup;5.00
1816;27-Z2-1;1.00
1816;27-Z3-1;4.00
1816;27-Z4-1;8.00
1816;27-Z4-3;4.00
1816;27-Z4-5;2.00
1816;28-Z1-1;8.00
1816;28-Z1-2;8.00
1816;28-Z1-3;6.00
1816;28-Z1-4;12.00
1816;28-Z1-5;9.00
1816;28-Z2-1;8.00
1816;28-Z2-2;2.00
1816;29-Z1-1;8.00
1816;29-Z1-2;10.00
1816;29-Z3-1;8.00
1816;29-Z3-2;4.00
1816;3-podminky;5.00
1816;4-seznamy;5.00
1816;5-dalsi;7.00
1816;6-funkce;8.00
1816;7-rekurze;9.00
1816;8-io;10.00
1820;27-Z1-1;8.00
1820;27-Z1-5;6.00
1820;27-Z1-6;6.00
1821;27-Z1-1;8.00
1821;27-Z2-1;0.00
1821;27-Z2-3;10.00
1821;27-Z3-1;6.00
1821;27-Z4-1;1.00
1821;28-Z1-2;0.00
1821;29-1-1;7.50
1821;29-Z1-1;8.00
1821;29-Z1-2;10.00
1821;29-Z1-3;10.00
1821;29-Z2-1;8.00
1821;30-Z1-1;8.00
1821;30-Z1-2;7.00
1821;30-Z1-3;10.00
1821;30-Z2-1;4.00
1822;27-Z2-1;8.00
1822;27-Z2-2;10.00
1822;27-Z2-3;10.00
1822;27-Z2-4;12.00
1822;27-Z2-5;6.00
1822;27-Z2-6;14.00
1822;27-Z3-1;8.00
1822;27-Z3-2;10.00
1822;27-Z3-3;10.00
1822;27-Z3-5;11.00
1822;27-Z4-1;8.00
1822;27-Z4-2;0.00
1822;28-Z1-1;8.00
1822;28-Z1-2;8.00
1822;28-Z1-3;10.00
1822;28-Z1-4;12.00
1822;28-Z1-5;12.00
1822;28-Z2-1;8.00
1822;28-Z2-2;10.00
1822;28-Z2-3;10.00
1822;28-Z3-1;8.00
1822;28-Z3-2;10.00
1822;28-Z3-3;10.00
1827;30-1-4;4.90
1827;30-Z1-3;0.00
1827;31-5-3;4.50
1827;32-1-1;6.30
1827;33-2-3;2.00
1827;33-2-4;3.00
1827;33-3-3;5.00
1827;33-3-4;1.00
1827;33-4-2;3.00
1827;33-4-4;3.00
1827;33-5-2;3.00
1827;33-5-X1;1.00
1827;33-Z1-1;2.00
1827;33-Z1-2;1.00
1827;33-Z1-3;3.00
1827;33-Z2-1;2.00
1827;33-Z2-2;3.00
1827;33-Z2-3;3.00
1827;33-Z3-1;1.00
1827;33-Z3-2;3.00
1827;33-Z3-3;3.00
1827;33-Z5-1;3.00
1827;33-Z5-2;3.00
1827;33-Z5-3;4.00
1827;34-4-1;2.00
1827;34-4-3;5.00
1828;27-Z1-1;8.00
1828;27-Z1-2;10.00
1828;27-Z1-3;10.00
1828;27-Z1-5;6.00
1828;27-Z1-6;8.00
1828;27-Z2-1;8.00
1828;27-Z2-2;10.00
1828;27-Z3-1;8.00
1828;27-Z3-3;6.00
1828;27-Z4-1;8.00
1828;27-Z4-2;10.00
1830;27-Z2-1;8.00
1830;27-Z2-2;10.00
1830;27-Z2-3;10.00
1830;27-Z2-4;11.00
1830;27-Z3-1;8.00
1830;27-Z3-2;10.00
1832;28-1-1;10.00
1832;28-1-2;8.00
1832;28-2-2;2.30
1833;27-Z1-1;8.00
1833;27-Z1-2;10.00
1833;27-Z1-3;10.00
1833;27-Z1-4;12.00
1833;27-Z2-1;8.00
1833;27-Z2-2;10.00
1833;27-Z2-3;10.00
1833;27-Z2-4;12.00
1833;27-Z3-1;8.00
1833;27-Z3-2;10.00
1833;27-Z3-3;10.00
1833;27-Z3-4;12.00
1833;27-Z4-1;8.00
1833;27-Z4-2;10.00
1833;27-Z4-3;10.00
1833;27-Z4-4;12.00
1833;28-Z1-1;8.00
1833;28-Z1-2;10.00
1833;28-Z1-3;10.00
1833;28-Z1-4;12.00
1833;28-Z1-5;9.00
1833;28-Z2-1;8.00
1833;28-Z2-2;10.00
1833;28-Z2-3;10.00
1833;28-Z2-4;1.00
1833;28-Z3-1;8.00
1833;28-Z3-2;10.00
1833;28-Z3-3;10.00
1833;28-Z3-4;12.00
1833;28-Z3-5;4.00
1833;28-Z3-6;5.00
1833;28-Z4-1;8.00
1833;28-Z4-2;10.00
1833;28-Z4-3;10.00
1833;28-Z4-4;12.00
1833;28-Z4-5;6.00
1833;28-Z4-6;7.00
1834;27-Z1-1;8.00
1834;27-Z1-2;10.00
1834;27-Z1-3;10.00
1834;27-Z1-4;12.00
1834;27-Z1-5;6.00
1834;27-Z1-6;5.00
1834;27-Z2-1;8.00
1834;27-Z2-2;10.00
1834;27-Z2-3;10.00
1834;27-Z2-4;12.00
1834;27-Z2-5;8.00
1834;27-Z2-6;10.50
1834;27-Z3-1;8.00
1834;27-Z3-2;10.00
1834;27-Z3-3;10.00
1834;27-Z3-4;12.00
1834;27-Z3-5;5.00
1834;27-Z3-6;8.00
1834;27-Z4-1;8.00
1834;27-Z4-2;10.00
1834;27-Z4-3;10.00
1834;27-Z4-4;12.00
1834;27-Z4-5;3.00
1834;27-Z4-6;10.00
1835;27-Z1-2;0.00
1835;27-Z2-1;2.00
1835;27-Z2-2;2.00
1835;27-Z2-3;2.00
1835;27-Z2-4;0.50
1835;27-Z3-1;2.00
1835;27-Z3-2;2.00
1835;27-Z3-3;0.00
1835;27-Z3-5;3.00
1836;27-2-5;4.00
1837;27-Z1-1;8.00
1837;27-Z1-2;10.00
1837;27-Z1-4;12.00
1837;27-Z1-5;7.00
1837;27-Z1-6;8.00
1840;27-Z1-1;8.00
1840;27-Z1-2;10.00
1840;27-Z2-1;8.00
1840;27-Z2-2;10.00
1840;27-Z2-3;10.00
1840;27-Z2-4;12.00
1840;27-Z3-1;8.00
1840;27-Z3-2;10.00
1840;27-Z3-3;10.00
1840;27-Z3-4;12.00
1840;28-Z1-1;8.00
1840;28-Z1-2;10.00
1840;28-Z1-3;10.00
1840;28-Z1-4;12.00
1840;28-Z2-1;8.00
1840;28-Z2-3;10.00
1841;27-Z1-1;8.00
1841;27-Z1-2;10.00
1841;27-Z1-3;10.00
1841;27-Z1-4;12.00
1841;27-Z1-5;7.00
1841;27-Z1-6;7.00
1841;27-Z2-1;8.00
1841;27-Z2-2;10.00
1841;27-Z2-3;10.00
1841;27-Z2-4;12.00
1841;27-Z3-1;8.00
1841;27-Z3-2;10.00
1841;27-Z3-3;10.00
1841;27-Z3-4;12.00
1841;27-Z3-5;10.00
1841;27-Z3-6;1.00
1841;28-1-1;5.10
1841;28-1-2;8.00
1841;28-1-3;5.30
1841;28-1-4;4.80
1841;28-1-5;10.00
1841;28-2-1;4.20
1841;28-2-2;1.80
1841;28-2-3;0.00
1841;28-2-5;3.50
1841;28-3-5;6.20
1842;27-2-2;7.90
1843;27-Z1-1;8.00
1843;27-Z2-1;8.00
1843;27-Z2-2;6.00
1843;27-Z3-1;8.00
1843;27-Z3-3;5.00
1843;27-Z4-1;8.00
